celltype,cluster,Term,Overlap,n.hit,n.tot,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
beta,1,nerve growth factor signaling pathway (GO:0038180),1/10,1,10,0.0933513166113739,1,0,0,10.2564102564103,24.3219005647386,NTRK1
beta,1,embryonic digestive tract morphogenesis (GO:0048557),1/10,1,10,0.0933513166113739,1,0,0,10.2564102564103,24.3219005647386,ID2
beta,1,epithelial cell morphogenesis (GO:0003382),1/10,1,10,0.0933513166113739,1,0,0,10.2564102564103,24.3219005647386,SIPA1L3
beta,1,negative regulation of protein autophosphorylation (GO:0031953),1/10,1,10,0.0933513166113739,1,0,0,10.2564102564103,24.3219005647386,IMPACT
beta,1,creatine metabolic process (GO:0006600),1/10,1,10,0.0933513166113739,1,0,0,10.2564102564103,24.3219005647386,GHR
beta,1,androgen biosynthetic process (GO:0006702),1/10,1,10,0.0933513166113739,1,0,0,10.2564102564103,24.3219005647386,WNT4
beta,1,mitotic G1/S transition checkpoint (GO:0044819),1/10,1,10,0.0933513166113739,1,0,0,10.2564102564103,24.3219005647386,TP73
beta,1,cell differentiation involved in metanephros development (GO:0072202),1/10,1,10,0.0933513166113739,1,0,0,10.2564102564103,24.3219005647386,WNT4
beta,1,mitotic G1 DNA damage checkpoint (GO:0031571),1/10,1,10,0.0933513166113739,1,0,0,10.2564102564103,24.3219005647386,TP73
beta,1,cellular response to leucine starvation (GO:1990253),1/10,1,10,0.0933513166113739,1,0,0,10.2564102564103,24.3219005647386,IMPACT
beta,1,DNA dealkylation involved in DNA repair (GO:0006307),1/10,1,10,0.0933513166113739,1,0,0,10.2564102564103,24.3219005647386,ALKBH3
beta,1,G1 DNA damage checkpoint (GO:0044783),1/10,1,10,0.0933513166113739,1,0,0,10.2564102564103,24.3219005647386,TP73
beta,1,regulation of plasminogen activation (GO:0010755),1/10,1,10,0.0933513166113739,1,0,0,10.2564102564103,24.3219005647386,HPN
beta,1,maintenance of epithelial cell apical/basal polarity (GO:0045199),1/10,1,10,0.0933513166113739,1,0,0,10.2564102564103,24.3219005647386,ANK1
beta,1,motor neuron axon guidance (GO:0008045),1/10,1,10,0.0933513166113739,1,0,0,10.2564102564103,24.3219005647386,SLIT1
beta,1,insulin-like growth factor receptor signaling pathway (GO:0048009),1/10,1,10,0.0933513166113739,1,0,0,10.2564102564103,24.3219005647386,GHR
beta,1,positive regulation of type 2 immune response (GO:0002830),1/10,1,10,0.0933513166113739,1,0,0,10.2564102564103,24.3219005647386,RSAD2
beta,1,DNA dealkylation (GO:0035510),1/10,1,10,0.0933513166113739,1,0,0,10.2564102564103,24.3219005647386,ALKBH3
beta,1,regulation of DNA binding (GO:0051101),2/53,2,53,0.0943874859161038,1,0,0,3.870343492985,9.13535279754689,ID2;ID3
beta,1,negative regulation of potassium ion transport (GO:0043267),1/11,1,11,0.102195548425662,1,0,0,9.32400932400932,21.2668266633103,KCNH2
beta,1,carnitine metabolic process (GO:0009437),1/11,1,11,0.102195548425662,1,0,0,9.32400932400932,21.2668266633103,TMLHE
beta,1,metanephric mesenchyme development (GO:0072075),1/11,1,11,0.102195548425662,1,0,0,9.32400932400932,21.2668266633103,WNT4
beta,1,negative regulation of JUN kinase activity (GO:0043508),1/11,1,11,0.102195548425662,1,0,0,9.32400932400932,21.2668266633103,TP73
beta,1,negative regulation of heart contraction (GO:0045822),1/11,1,11,0.102195548425662,1,0,0,9.32400932400932,21.2668266633103,SRI
beta,1,heart process (GO:0003015),1/11,1,11,0.102195548425662,1,0,0,9.32400932400932,21.2668266633103,ACE
beta,1,angiotensin maturation (GO:0002003),1/11,1,11,0.102195548425662,1,0,0,9.32400932400932,21.2668266633103,ACE
beta,1,establishment of synaptic vesicle localization (GO:0097480),1/11,1,11,0.102195548425662,1,0,0,9.32400932400932,21.2668266633103,SNAPIN
beta,1,negative regulation of release of sequestered calcium ion into cytosol (GO:0051280),1/11,1,11,0.102195548425662,1,0,0,9.32400932400932,21.2668266633103,SRI
beta,1,response to thyroid hormone (GO:0097066),1/11,1,11,0.102195548425662,1,0,0,9.32400932400932,21.2668266633103,HPN
beta,1,icosanoid secretion (GO:0032309),1/11,1,11,0.102195548425662,1,0,0,9.32400932400932,21.2668266633103,ACE
beta,1,regulation of hemopoiesis (GO:1903706),1/11,1,11,0.102195548425662,1,0,0,9.32400932400932,21.2668266633103,ACE
beta,1,negative regulation of peptide secretion (GO:0002792),1/11,1,11,0.102195548425662,1,0,0,9.32400932400932,21.2668266633103,RSAD2
beta,1,positive regulation of chromosome segregation (GO:0051984),1/11,1,11,0.102195548425662,1,0,0,9.32400932400932,21.2668266633103,RAD21
beta,1,regulation of short-term neuronal synaptic plasticity (GO:0048172),1/11,1,11,0.102195548425662,1,0,0,9.32400932400932,21.2668266633103,SHISA6
beta,1,cardiac muscle cell membrane repolarization (GO:0099622),1/11,1,11,0.102195548425662,1,0,0,9.32400932400932,21.2668266633103,KCNH2
beta,1,cochlea morphogenesis (GO:0090103),1/11,1,11,0.102195548425662,1,0,0,9.32400932400932,21.2668266633103,HPN
beta,1,hepatocyte growth factor receptor signaling pathway (GO:0048012),1/11,1,11,0.102195548425662,1,0,0,9.32400932400932,21.2668266633103,HPN
beta,1,positive regulation of cysteine-type endopeptidase activity (GO:2001056),2/56,2,56,0.103544639469556,1,0,0,3.66300366300366,8.30678556790008,CIDEB;TTBK1
beta,1,protein O-linked glycosylation (GO:0006493),3/116,3,116,0.104493775126026,1,0,0,2.6525198938992,5.99105511279451,GALNT12;ADAMTS5;ST6GAL1
beta,1,tRNA modification (GO:0006400),2/58,2,58,0.109778988250827,1,0,0,3.53669319186561,7.81356722212173,YRDC;THUMPD3
beta,1,regulation of transcription of nuclear large rRNA transcript from RNA polymerase I promoter (GO:1901836),1/12,1,12,0.110953944655119,1,0,0,8.54700854700855,18.7917955280938,H2AFY2
beta,1,activation of cysteine-type endopeptidase activity (GO:0097202),1/12,1,12,0.110953944655119,1,0,0,8.54700854700855,18.7917955280938,CIDEB
beta,1,negative regulation of ryanodine-sensitive calcium-release channel activity (GO:0060315),1/12,1,12,0.110953944655119,1,0,0,8.54700854700855,18.7917955280938,SRI
beta,1,purine nucleoside monophosphate biosynthetic process (GO:0009127),1/12,1,12,0.110953944655119,1,0,0,8.54700854700855,18.7917955280938,ADSSL1
beta,1,oligodendrocyte development (GO:0014003),1/12,1,12,0.110953944655119,1,0,0,8.54700854700855,18.7917955280938,EIF2B2
beta,1,regulation of angiotensin levels in blood (GO:0002002),1/12,1,12,0.110953944655119,1,0,0,8.54700854700855,18.7917955280938,ACE
beta,1,regulation of histone methylation (GO:0031060),1/12,1,12,0.110953944655119,1,0,0,8.54700854700855,18.7917955280938,ZFP64
beta,1,regulation of blood vessel size (GO:0050880),1/12,1,12,0.110953944655119,1,0,0,8.54700854700855,18.7917955280938,ACE
beta,1,positive regulation of keratinocyte differentiation (GO:0045618),1/12,1,12,0.110953944655119,1,0,0,8.54700854700855,18.7917955280938,H2AFY2
beta,1,response to axon injury (GO:0048678),1/12,1,12,0.110953944655119,1,0,0,8.54700854700855,18.7917955280938,DPYSL3
beta,1,regulation of cell communication by electrical coupling (GO:0010649),1/12,1,12,0.110953944655119,1,0,0,8.54700854700855,18.7917955280938,SRI
beta,1,regulation of sister chromatid cohesion (GO:0007063),1/12,1,12,0.110953944655119,1,0,0,8.54700854700855,18.7917955280938,RAD21
beta,1,membrane repolarization during action potential (GO:0086011),1/12,1,12,0.110953944655119,1,0,0,8.54700854700855,18.7917955280938,KCNH2
beta,1,positive regulation of T cell cytokine production (GO:0002726),1/12,1,12,0.110953944655119,1,0,0,8.54700854700855,18.7917955280938,RSAD2
beta,1,spliceosomal tri-snRNP complex assembly (GO:0000244),1/12,1,12,0.110953944655119,1,0,0,8.54700854700855,18.7917955280938,SRSF12
beta,1,regulation of neuron projection development (GO:0010975),3/120,3,120,0.112667010587889,1,0,0,2.56410256410256,5.59825287081194,NTRK1;DPYSL3;NDNF
beta,1,regulation of GTPase activity (GO:0043087),4/189,4,189,0.113817220625951,1,0,0,2.1706688373355,4.71721382745524,GPSM1;NTRK1;RASGRF1;AGRN
beta,1,renal system development (GO:0072001),2/60,2,60,0.116109691776993,1,0,0,3.41880341880342,7.36143560999783,ACE;WNT4
beta,1,protein homooligomerization (GO:0051260),4/191,4,191,0.117056673915386,1,0,0,2.14793932071419,4.60753834130828,GSDMD;P2RX6;EHD3;DPYSL3
beta,1,atrial cardiac muscle cell action potential (GO:0086014),1/13,1,13,0.119627333975523,1,0,0,7.88954635108481,16.7524569517332,KCNA5
beta,1,RNA interference (GO:0016246),1/13,1,13,0.119627333975523,1,0,0,7.88954635108481,16.7524569517332,NRDE2
beta,1,"negative regulation of mRNA splicing, via spliceosome (GO:0048025)",1/13,1,13,0.119627333975523,1,0,0,7.88954635108481,16.7524569517332,SRSF12
beta,1,mammary gland epithelium development (GO:0061180),1/13,1,13,0.119627333975523,1,0,0,7.88954635108481,16.7524569517332,WNT4
beta,1,tricarboxylic acid metabolic process (GO:0072350),1/13,1,13,0.119627333975523,1,0,0,7.88954635108481,16.7524569517332,GHR
beta,1,positive regulation of cholesterol efflux (GO:0010875),1/13,1,13,0.119627333975523,1,0,0,7.88954635108481,16.7524569517332,PON1
beta,1,positive regulation of actin nucleation (GO:0051127),1/13,1,13,0.119627333975523,1,0,0,7.88954635108481,16.7524569517332,WIPF1
beta,1,positive regulation of endothelial cell chemotaxis (GO:2001028),1/13,1,13,0.119627333975523,1,0,0,7.88954635108481,16.7524569517332,FGF18
beta,1,synaptic vesicle localization (GO:0097479),1/13,1,13,0.119627333975523,1,0,0,7.88954635108481,16.7524569517332,SNAPIN
beta,1,neuron fate commitment (GO:0048663),1/13,1,13,0.119627333975523,1,0,0,7.88954635108481,16.7524569517332,ID2
beta,1,membrane repolarization (GO:0086009),1/13,1,13,0.119627333975523,1,0,0,7.88954635108481,16.7524569517332,KCNH2
beta,1,cilium organization (GO:0044782),4/193,4,193,0.120336170692297,1,0,0,2.12568088215757,4.50105705951373,EHD3;NEK1;CEP41;CC2D2A
beta,1,negative regulation of macromolecule metabolic process (GO:0010605),3/125,3,125,0.123213416002448,1,0,0,2.46153846153846,5.15406113892357,ID2;TTBK1;WNT4
beta,1,negative regulation of peptidase activity (GO:0010466),2/63,2,63,0.12577325808665,1,0,0,3.25600325600326,6.75058862723951,CST3;SERPINB1
beta,1,second-messenger-mediated signaling (GO:0019932),2/63,2,63,0.12577325808665,1,0,0,3.25600325600326,6.75058862723951,NDNF;KLRG1
beta,1,regulation of translational initiation (GO:0006446),2/63,2,63,0.12577325808665,1,0,0,3.25600325600326,6.75058862723951,IMPACT;EIF2B2
beta,1,cytoskeleton organization (GO:0007010),3/127,3,127,0.127529718505358,1,0,0,2.42277407631738,4.98947511866145,ZMYM3;ANK1;SIPA1L3
beta,1,regulation of ventricular cardiac muscle cell membrane repolarization (GO:0060307),1/14,1,14,0.128216537156879,1,0,0,7.32600732600733,15.0478736104853,KCNH2
beta,1,ribonucleoside monophosphate biosynthetic process (GO:0009156),1/14,1,14,0.128216537156879,1,0,0,7.32600732600733,15.0478736104853,ADSSL1
beta,1,Golgi to vacuole transport (GO:0006896),1/14,1,14,0.128216537156879,1,0,0,7.32600732600733,15.0478736104853,EHD3
beta,1,regulation of Golgi organization (GO:1903358),1/14,1,14,0.128216537156879,1,0,0,7.32600732600733,15.0478736104853,EHD3
beta,1,pore complex assembly (GO:0046931),1/14,1,14,0.128216537156879,1,0,0,7.32600732600733,15.0478736104853,GSDMD
beta,1,regulation of extracellular matrix disassembly (GO:0010715),1/14,1,14,0.128216537156879,1,0,0,7.32600732600733,15.0478736104853,CST3
beta,1,"DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator (GO:0006978)",1/14,1,14,0.128216537156879,1,0,0,7.32600732600733,15.0478736104853,TP73
beta,1,regulation of histone modification (GO:0031056),1/14,1,14,0.128216537156879,1,0,0,7.32600732600733,15.0478736104853,ZFP64
beta,1,nucleoside triphosphate metabolic process (GO:0009141),1/14,1,14,0.128216537156879,1,0,0,7.32600732600733,15.0478736104853,CMPK2
beta,1,regulation of protein modification by small protein conjugation or removal (GO:1903320),1/14,1,14,0.128216537156879,1,0,0,7.32600732600733,15.0478736104853,EGR1
beta,1,oligodendrocyte differentiation (GO:0048709),1/14,1,14,0.128216537156879,1,0,0,7.32600732600733,15.0478736104853,EIF2B2
beta,1,positive regulation of transporter activity (GO:0032411),1/14,1,14,0.128216537156879,1,0,0,7.32600732600733,15.0478736104853,PON1
beta,1,regulation of neural precursor cell proliferation (GO:2000177),1/14,1,14,0.128216537156879,1,0,0,7.32600732600733,15.0478736104853,ID2
beta,1,establishment of protein localization to chromosome (GO:0070199),1/14,1,14,0.128216537156879,1,0,0,7.32600732600733,15.0478736104853,H2AFY2
beta,1,negative regulation of cation transmembrane transport (GO:1904063),1/14,1,14,0.128216537156879,1,0,0,7.32600732600733,15.0478736104853,KCNH2
beta,1,amyloid-beta metabolic process (GO:0050435),1/14,1,14,0.128216537156879,1,0,0,7.32600732600733,15.0478736104853,ACE
beta,1,kidney development (GO:0001822),2/64,2,64,0.129036207474564,1,0,0,3.20512820512821,6.56301998687755,ACE;WNT4
beta,1,oligosaccharide metabolic process (GO:0009311),2/64,2,64,0.129036207474564,1,0,0,3.20512820512821,6.56301998687755,GALNT12;ST6GAL1
beta,1,regulation of viral genome replication (GO:0045069),2/64,2,64,0.129036207474564,1,0,0,3.20512820512821,6.56301998687755,RSAD2;PPIE
beta,1,positive regulation of protein polymerization (GO:0032273),2/65,2,65,0.132318859845554,1,0,0,3.15581854043393,6.38277132745948,TPPP3;TTBK1
beta,1,O-glycan processing (GO:0016266),2/66,2,66,0.135620526274396,1,0,0,3.10800310800311,6.20946244359503,GALNT12;ST6GAL1
beta,1,cellular response to type I interferon (GO:0071357),2/66,2,66,0.135620526274396,1,0,0,3.10800310800311,6.20946244359503,EGR1;RSAD2
beta,1,cellular response to reactive oxygen species (GO:0034614),2/66,2,66,0.135620526274396,1,0,0,3.10800310800311,6.20946244359503,IMPACT;FOS
beta,1,type I interferon signaling pathway (GO:0060337),2/66,2,66,0.135620526274396,1,0,0,3.10800310800311,6.20946244359503,EGR1;RSAD2
beta,1,"DNA damage response, signal transduction resulting in transcription (GO:0042772)",1/15,1,15,0.136722367112762,1,0,0,6.83760683760684,13.6054900973943,TP73
beta,1,heparan sulfate proteoglycan biosynthetic process (GO:0015012),1/15,1,15,0.136722367112762,1,0,0,6.83760683760684,13.6054900973943,NDST3
beta,1,digestive tract morphogenesis (GO:0048546),1/15,1,15,0.136722367112762,1,0,0,6.83760683760684,13.6054900973943,ID2
beta,1,autonomic nervous system development (GO:0048483),1/15,1,15,0.136722367112762,1,0,0,6.83760683760684,13.6054900973943,NTRK1
beta,1,response to X-ray (GO:0010165),1/15,1,15,0.136722367112762,1,0,0,6.83760683760684,13.6054900973943,TP73
beta,1,positive regulation of collagen metabolic process (GO:0010714),1/15,1,15,0.136722367112762,1,0,0,6.83760683760684,13.6054900973943,WNT4
beta,1,positive regulation of potassium ion transmembrane transport (GO:1901381),1/15,1,15,0.136722367112762,1,0,0,6.83760683760684,13.6054900973943,KCNH2
beta,1,anterograde synaptic vesicle transport (GO:0048490),1/15,1,15,0.136722367112762,1,0,0,6.83760683760684,13.6054900973943,SNAPIN
beta,1,protein O-linked fucosylation (GO:0036066),1/15,1,15,0.136722367112762,1,0,0,6.83760683760684,13.6054900973943,ADAMTS5
beta,1,JAK-STAT cascade involved in growth hormone signaling pathway (GO:0060397),1/15,1,15,0.136722367112762,1,0,0,6.83760683760684,13.6054900973943,GHR
beta,1,negative regulation of mRNA processing (GO:0050686),1/15,1,15,0.136722367112762,1,0,0,6.83760683760684,13.6054900973943,SRSF12
beta,1,positive regulation of collagen biosynthetic process (GO:0032967),1/15,1,15,0.136722367112762,1,0,0,6.83760683760684,13.6054900973943,WNT4
beta,1,positive regulation of potassium ion transport (GO:0043268),1/15,1,15,0.136722367112762,1,0,0,6.83760683760684,13.6054900973943,KCNH2
beta,1,synaptic vesicle transport along microtubule (GO:0099517),1/15,1,15,0.136722367112762,1,0,0,6.83760683760684,13.6054900973943,SNAPIN
beta,1,fatty acid beta-oxidation using acyl-CoA dehydrogenase (GO:0033539),1/15,1,15,0.136722367112762,1,0,0,6.83760683760684,13.6054900973943,ETFDH
beta,1,negative regulation of epithelial cell proliferation (GO:0050680),2/67,2,67,0.138940529279916,1,0,0,3.06161500191351,6.04273795426291,HPN;ATOH8
beta,1,regulation of cardiac conduction (GO:1903779),2/68,2,68,0.142278202680383,1,0,0,3.01659125188537,5.88226535219719,SRI;CORIN
beta,1,cellular response to UV (GO:0034644),2/68,2,68,0.142278202680383,1,0,0,3.01659125188537,5.88226535219719,IMPACT;TP73
beta,1,protein localization to microtubule organizing center (GO:1905508),1/16,1,16,0.145145628912699,1,0,0,6.41025641025641,12.3719083541148,C2CD3
beta,1,regulation of actin nucleation (GO:0051125),1/16,1,16,0.145145628912699,1,0,0,6.41025641025641,12.3719083541148,WIPF1
beta,1,DNA alkylation (GO:0006305),1/16,1,16,0.145145628912699,1,0,0,6.41025641025641,12.3719083541148,FOS
beta,1,phosphatidylinositol acyl-chain remodeling (GO:0036149),1/16,1,16,0.145145628912699,1,0,0,6.41025641025641,12.3719083541148,PLBD1
beta,1,G-protein coupled acetylcholine receptor signaling pathway (GO:0007213),1/16,1,16,0.145145628912699,1,0,0,6.41025641025641,12.3719083541148,AGRN
beta,1,regulation of stem cell proliferation (GO:0072091),1/16,1,16,0.145145628912699,1,0,0,6.41025641025641,12.3719083541148,ACE
beta,1,epithelial cell development (GO:0002064),1/16,1,16,0.145145628912699,1,0,0,6.41025641025641,12.3719083541148,SIPA1L3
beta,1,stabilization of membrane potential (GO:0030322),1/16,1,16,0.145145628912699,1,0,0,6.41025641025641,12.3719083541148,KCNK17
beta,1,sympathetic nervous system development (GO:0048485),1/16,1,16,0.145145628912699,1,0,0,6.41025641025641,12.3719083541148,NTRK1
beta,1,negative regulation of steroid biosynthetic process (GO:0010894),1/16,1,16,0.145145628912699,1,0,0,6.41025641025641,12.3719083541148,WNT4
beta,1,ventricular cardiac muscle cell action potential (GO:0086005),1/16,1,16,0.145145628912699,1,0,0,6.41025641025641,12.3719083541148,KCNH2
beta,1,DNA methylation or demethylation (GO:0044728),1/16,1,16,0.145145628912699,1,0,0,6.41025641025641,12.3719083541148,FOS
beta,1,regulation of membrane repolarization (GO:0060306),1/16,1,16,0.145145628912699,1,0,0,6.41025641025641,12.3719083541148,KCNH2
beta,1,cellular response to pH (GO:0071467),1/16,1,16,0.145145628912699,1,0,0,6.41025641025641,12.3719083541148,IMPACT
beta,1,pyrimidine-containing compound metabolic process (GO:0072527),1/16,1,16,0.145145628912699,1,0,0,6.41025641025641,12.3719083541148,THTPA
beta,1,peptidyl-threonine phosphorylation (GO:0018107),2/69,2,69,0.145632891380359,1,0,0,2.97287253808993,5.72773323342702,STK33;TTBK1
beta,1,regulation of epithelial to mesenchymal transition (GO:0010717),2/69,2,69,0.145632891380359,1,0,0,2.97287253808993,5.72773323342702,HPN;OVOL2
beta,1,positive regulation of plasma membrane bounded cell projection assembly (GO:0120034),2/70,2,70,0.149003951235153,1,0,0,2.93040293040293,5.57884968507415,DPYSL3;AGRN
beta,1,positive regulation of endothelial cell migration (GO:0010595),2/71,2,71,0.152390749018704,1,0,0,2.88912964969303,5.43534081487625,ATOH8;FGF18
beta,1,phospholipid metabolic process (GO:0006644),2/71,2,71,0.152390749018704,1,0,0,2.88912964969303,5.43534081487625,LPCAT1;PLBD1
beta,1,neuropeptide signaling pathway (GO:0007218),2/71,2,71,0.152390749018704,1,0,0,2.88912964969303,5.43534081487625,LTB4R2;LTB4R
beta,1,cilium assembly (GO:0060271),5/289,5,289,0.152817334848274,1,0,0,1.77446544228551,3.33335455722569,EHD3;C2CD3;NEK1;CEP41;CC2D2A
