jaspar.id,motif,mean_x,mean_y,pval,test,x,y,enrichedIn,FDR,padj,family.id,family.name,class.id,class.name,superclass.id,superclass.name
MA1134.1,FOS::JUNB,2.886234858147,-0.0522095015670415,1.30369212597487e-19,endothelial.vs.other,endothelial,other,endothelial,1.21748022732169e-18,7.5483774093945e-17,1.1.2,Fos-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA0809.1,TEAD4,2.88068915518535,-0.0213311646826946,1.69061888540283e-17,ductal.vs.other,ductal,other,ductal,1.63144722441373e-15,9.7886833464824e-15,3.6.1,TEF1-related,3.6,TEA domain factors,3,Helix-turn-helix domains
MA0841.1,NFE2,2.87278481244115,-0.0372938541225971,2.4366950238427e-12,ductal.vs.other,ductal,other,ductal,3.06705743218461e-11,1.41084641880492e-09,1.1.1,Jun-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA0645.1,ETV6,2.86718581974562,-0.0629641668141973,3.50366954845303e-25,endothelial.vs.other,endothelial,other,endothelial,8.82010725458393e-24,2.0286246685543e-22,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
MA1144.1,FOSL2::JUND,2.85759787037535,-0.0582249223925513,3.99689352869213e-20,endothelial.vs.other,endothelial,other,endothelial,4.2855580613199e-19,2.31420135311274e-17,1.1.1,Jun-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA1144.1,FOSL2::JUND,2.85759787037535,-0.0582249223925513,3.99689352869213e-20,endothelial.vs.other,endothelial,other,endothelial,4.2855580613199e-19,2.31420135311274e-17,1.1.2,Fos-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA1137.1,FOSL1::JUNB,2.83826015997941,-0.0662853136801106,7.63082749442966e-20,endothelial.vs.other,endothelial,other,endothelial,7.48855782927928e-19,4.41824911927477e-17,1.1.1,Jun-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA1137.1,FOSL1::JUNB,2.83826015997941,-0.0662853136801106,7.63082749442966e-20,endothelial.vs.other,endothelial,other,endothelial,7.48855782927928e-19,4.41824911927477e-17,1.1.2,Fos-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA1135.1,FOSB::JUNB,2.83155305954458,-0.0514570800178108,2.89251315230358e-19,endothelial.vs.other,endothelial,other,endothelial,2.52025193342848e-18,1.67476511518377e-16,1.1.1,Jun-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA1135.1,FOSB::JUNB,2.83155305954458,-0.0514570800178108,2.89251315230358e-19,endothelial.vs.other,endothelial,other,endothelial,2.52025193342848e-18,1.67476511518377e-16,1.1.2,Fos-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA0099.3,FOS::JUN,2.82338289756082,-0.0411900954894755,5.6608462613625e-09,acinar.vs.other,acinar,other,acinar,6.90322608132761e-08,3.27762998532889e-06,1.1.1,Jun-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA0099.3,FOS::JUN,2.82338289756082,-0.0411900954894755,5.6608462613625e-09,acinar.vs.other,acinar,other,acinar,6.90322608132761e-08,3.27762998532889e-06,1.1.2,Fos-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA0089.1,MAFG::NFE2L1,2.79890509601509,-0.0305235922325934,5.1894121043724e-36,stellate.vs.other,stellate,other,stellate,1.87791850526976e-34,3.00466960843162e-33,,,,,,
MA1138.1,FOSL2::JUNB,2.77381294725343,-0.0620844143753378,6.66210347015811e-20,endothelial.vs.other,endothelial,other,endothelial,6.65061708486473e-19,3.85735790922154e-17,1.1.1,Jun-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA1138.1,FOSL2::JUNB,2.77381294725343,-0.0620844143753378,6.66210347015811e-20,endothelial.vs.other,endothelial,other,endothelial,6.65061708486473e-19,3.85735790922154e-17,1.1.2,Fos-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA1137.1,FOSL1::JUNB,2.76455365479859,-0.0523515493644928,1.34785415131277e-08,acinar.vs.other,acinar,other,acinar,1.23448999936626e-07,7.80407553610092e-06,1.1.1,Jun-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA1137.1,FOSL1::JUNB,2.76455365479859,-0.0523515493644928,1.34785415131277e-08,acinar.vs.other,acinar,other,acinar,1.23448999936626e-07,7.80407553610092e-06,1.1.2,Fos-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA1135.1,FOSB::JUNB,2.76355578198393,-0.0376421964080362,2.45084750940674e-09,acinar.vs.other,acinar,other,acinar,4.30012335741364e-08,1.4190407079465e-06,1.1.1,Jun-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA1135.1,FOSB::JUNB,2.76355578198393,-0.0376421964080362,2.45084750940674e-09,acinar.vs.other,acinar,other,acinar,4.30012335741364e-08,1.4190407079465e-06,1.1.2,Fos-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA0156.2,FEV,2.75592171705586,-0.0962746019186643,6.10843894890249e-28,endothelial.vs.other,endothelial,other,endothelial,3.53678615141454e-26,3.53678615141454e-25,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
MA1144.1,FOSL2::JUND,2.75258435506612,-0.0441434994458221,6.22863875375156e-09,acinar.vs.other,acinar,other,acinar,7.04383075177615e-08,3.60638183842215e-06,1.1.1,Jun-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA1144.1,FOSL2::JUND,2.75258435506612,-0.0441434994458221,6.22863875375156e-09,acinar.vs.other,acinar,other,acinar,7.04383075177615e-08,3.60638183842215e-06,1.1.2,Fos-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA1132.1,JUN::JUNB,2.73915012621864,-0.059904614106955,3.02684304540733e-20,endothelial.vs.other,endothelial,other,endothelial,3.57661657814458e-19,1.75254212329085e-17,1.1.1,Jun-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA0655.1,JDP2,2.73471025353856,-0.0521529512414081,5.74364862262866e-22,endothelial.vs.other,endothelial,other,endothelial,1.00774925833394e-20,3.325572552502e-19,1.1.2,Fos-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA1138.1,FOSL2::JUNB,2.7157343706931,-0.0485218504782065,7.46971887693764e-09,acinar.vs.other,acinar,other,acinar,7.72315576740517e-08,4.32496722974689e-06,1.1.1,Jun-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA1138.1,FOSL2::JUNB,2.7157343706931,-0.0485218504782065,7.46971887693764e-09,acinar.vs.other,acinar,other,acinar,7.72315576740517e-08,4.32496722974689e-06,1.1.2,Fos-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA0841.1,NFE2,2.68900967065147,-0.0431500809077249,4.60003976534637e-21,endothelial.vs.other,endothelial,other,endothelial,7.3983972892654e-20,2.66342302413555e-18,1.1.1,Jun-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA0759.1,ELK3,2.66768037390957,-0.0994129692442697,1.25980657578178e-27,endothelial.vs.other,endothelial,other,endothelial,6.63116370343319e-26,7.29428007377651e-25,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
MA0080.4,SPI1,2.65068426266856,-0.0154751185237148,8.90842722509609e-10,immune.vs.other,immune,other,immune,4.6890721484824e-08,5.15797936333063e-07,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
MA0490.1,JUNB,2.58733598838443,-0.154175097035931,1.59279562558693e-37,delta.vs.other,delta,other,delta,1.3365632858186e-36,9.22228667214835e-35,1.1.1,Jun-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA1142.1,FOSL1::JUND,2.5743346734366,-0.057154241642784,6.32606561472124e-09,acinar.vs.other,acinar,other,acinar,7.04383075177615e-08,3.6627919909236e-06,1.1.1,Jun-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA1142.1,FOSL1::JUND,2.5743346734366,-0.057154241642784,6.32606561472124e-09,acinar.vs.other,acinar,other,acinar,7.04383075177615e-08,3.6627919909236e-06,1.1.2,Fos-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA0062.2,Gabpa,2.53487786083887,-0.094020563894421,8.54946503753687e-29,endothelial.vs.other,endothelial,other,endothelial,8.25023376122308e-27,4.95014025673385e-26,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
MA1141.1,FOS::JUND,2.52999409871578,-0.159348668748853,1.52400827687365e-36,delta.vs.other,delta,other,delta,1.19243350312141e-35,8.82400792309845e-34,1.1.1,Jun-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA1141.1,FOS::JUND,2.52999409871578,-0.159348668748853,1.52400827687365e-36,delta.vs.other,delta,other,delta,1.19243350312141e-35,8.82400792309845e-34,1.1.2,Fos-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA0136.2,ELF5,2.52394580446428,-0.00840856268024713,1.07959047844993e-16,ductal.vs.other,ductal,other,ductal,6.94536541136122e-15,6.2508288702251e-14,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
MA0478.1,FOSL2,2.51999829011158,-0.141653503597942,5.59750433565743e-37,delta.vs.other,delta,other,delta,4.56472536668402e-36,3.24095501034565e-34,1.1.2,Fos-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA0750.2,ZBTB7A,2.48396165629393,-0.0740983513552739,1.73605448871809e-22,endothelial.vs.other,endothelial,other,endothelial,3.5899126748849e-21,1.00517554896777e-19,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
MA1132.1,JUN::JUNB,2.4838908404665,-0.045921276285814,8.69939571971286e-09,acinar.vs.other,acinar,other,acinar,8.8367545994978e-08,5.03695012171374e-06,1.1.1,Jun-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA0489.1,JUN(var.2),2.47004199788036,-0.160254186130785,1.40612882788397e-36,delta.vs.other,delta,other,delta,1.11527204293811e-35,8.14148591344817e-34,1.1.1,Jun-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA0491.1,JUND,2.46231183332515,-0.152907488795124,2.28193380077508e-35,delta.vs.other,delta,other,delta,1.63438050094962e-34,1.32123967064877e-32,1.1.1,Jun-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA0154.3,EBF1,2.44946016238533,-0.0280886881558725,1.13291755623128e-29,stellate.vs.other,stellate,other,stellate,1.21473937973687e-28,6.55959265057911e-27,6.1.5,EBF-related,6.1,Rel homology region (RHR) factors,6,Immunoglobulin fold
MA0684.1,RUNX3,2.44777958471415,-0.027221041923318,4.29500337345499e-22,stellate.vs.other,stellate,other,stellate,2.14379909761245e-21,2.48680695323044e-19,6.4.1,Runt-related,6.4,Runt domain factors,6,Immunoglobulin fold
MA0841.1,NFE2,2.43017740945787,-0.0294717576630902,1.71972265137013e-08,acinar.vs.other,acinar,other,acinar,1.32731702528026e-07,9.95719415143308e-06,1.1.1,Jun-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA1128.1,FOSL1::JUN,2.42257863736724,-0.156572250275247,4.30073296009906e-35,delta.vs.other,delta,other,delta,3.03673705353336e-34,2.49012438389735e-32,1.1.1,Jun-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA1128.1,FOSL1::JUN,2.42257863736724,-0.156572250275247,4.30073296009906e-35,delta.vs.other,delta,other,delta,3.03673705353336e-34,2.49012438389735e-32,1.1.2,Fos-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA0476.1,FOS,2.41408463813213,-0.151345381358246,1.34876089764772e-34,delta.vs.other,delta,other,delta,8.97623631882791e-34,7.80932559738028e-32,1.1.2,Fos-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA0002.2,RUNX1,2.4005314133934,-0.0182373717071855,6.0122397101798e-23,stellate.vs.other,stellate,other,stellate,3.41283018842559e-22,3.4810867921941e-20,6.4.1,Runt-related,6.4,Runt domain factors,6,Immunoglobulin fold
MA0136.2,ELF5,2.39480934359717,-0.0137439621248567,1.82626389556418e-20,endothelial.vs.other,endothelial,other,endothelial,2.34979287895924e-19,1.05740679553166e-17,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
MA0477.1,FOSL1,2.39388302483631,-0.142705420337681,9.49918147112167e-35,delta.vs.other,delta,other,delta,6.62653743587885e-34,5.50002607177945e-32,1.1.2,Fos-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA1130.1,FOSL2::JUN,2.35448989527249,-0.147652648384899,1.09280329963179e-34,delta.vs.other,delta,other,delta,7.44391894690359e-34,6.32733110486805e-32,1.1.1,Jun-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA1130.1,FOSL2::JUN,2.35448989527249,-0.147652648384899,1.09280329963179e-34,delta.vs.other,delta,other,delta,7.44391894690359e-34,6.32733110486805e-32,1.1.2,Fos-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA0099.3,FOS::JUN,2.34671560012175,-0.14837700844558,1.71971758520585e-35,delta.vs.other,delta,other,delta,1.26040060991669e-34,9.95716481834187e-33,1.1.1,Jun-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA0099.3,FOS::JUN,2.34671560012175,-0.14837700844558,1.71971758520585e-35,delta.vs.other,delta,other,delta,1.26040060991669e-34,9.95716481834187e-33,1.1.2,Fos-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA0761.1,ETV1,2.32954311971436,-0.10252341542214,1.66786837469611e-27,endothelial.vs.other,endothelial,other,endothelial,8.04746490790875e-26,9.6569578894905e-25,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
MA1135.1,FOSB::JUNB,2.32489366609104,-0.143794194993745,9.80971978928855e-37,delta.vs.other,delta,other,delta,7.88864966388621e-36,5.67982775799807e-34,1.1.1,Jun-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA1135.1,FOSB::JUNB,2.32489366609104,-0.143794194993745,9.80971978928855e-37,delta.vs.other,delta,other,delta,7.88864966388621e-36,5.67982775799807e-34,1.1.2,Fos-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA1101.1,BACH2,2.32218437440407,-0.0454294676558944,4.40541665811282e-11,ductal.vs.other,ductal,other,ductal,3.86475188643534e-10,2.55073624504732e-08,1.1.1,Jun-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA0511.2,RUNX2,2.31655744596354,-0.0161573191945453,3.59615250888967e-21,stellate.vs.other,stellate,other,stellate,1.6140870563156e-20,2.08217230264712e-18,6.4.1,Runt-related,6.4,Runt domain factors,6,Immunoglobulin fold
MA1134.1,FOS::JUNB,2.28867711582919,-0.142372173893959,1.5720640038073e-34,delta.vs.other,delta,other,delta,1.02272478449936e-33,9.10225058204426e-32,1.1.1,Jun-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA1134.1,FOS::JUNB,2.28867711582919,-0.142372173893959,1.5720640038073e-34,delta.vs.other,delta,other,delta,1.02272478449936e-33,9.10225058204426e-32,1.1.2,Fos-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA0763.1,ETV3,2.28508354260692,-0.100579012785992,1.12337198906129e-26,endothelial.vs.other,endothelial,other,endothelial,4.06520238541556e-25,6.50432381666489e-24,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
MA0641.1,ELF4,2.25883118485762,-0.0672414309307648,3.69004453535405e-23,endothelial.vs.other,endothelial,other,endothelial,7.91309550359257e-22,2.13653578596999e-20,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
MA0764.1,ETV4,2.2516542001632,-0.103717466479009,2.90552131985126e-26,endothelial.vs.other,endothelial,other,endothelial,8.85419391680989e-25,1.68229684419388e-23,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
MA0473.2,ELF1,2.25049162124843,-0.0771779543384169,2.31557266612836e-25,endothelial.vs.other,endothelial,other,endothelial,6.09416624403781e-24,1.34071657368832e-22,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
MA1144.1,FOSL2::JUND,2.24271947842065,-0.146626583691616,1.36920022014805e-34,delta.vs.other,delta,other,delta,9.00871508483771e-34,7.92766927465719e-32,1.1.1,Jun-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA1144.1,FOSL2::JUND,2.24271947842065,-0.146626583691616,1.36920022014805e-34,delta.vs.other,delta,other,delta,9.00871508483771e-34,7.92766927465719e-32,1.1.2,Fos-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA1137.1,FOSL1::JUNB,2.23891366154424,-0.154985266142235,1.35797583911989e-33,delta.vs.other,delta,other,delta,8.45449474032707e-33,7.86268010850417e-31,1.1.1,Jun-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA1137.1,FOSL1::JUNB,2.23891366154424,-0.154985266142235,1.35797583911989e-33,delta.vs.other,delta,other,delta,8.45449474032707e-33,7.86268010850417e-31,1.1.2,Fos-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA0765.1,ETV5,2.23872914271202,-0.106060646297671,2.66281114883787e-26,endothelial.vs.other,endothelial,other,endothelial,8.56537586209515e-25,1.54176765517713e-23,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
MA0655.1,JDP2,2.2318025221607,-0.0374802587166548,2.57338113615574e-08,acinar.vs.other,acinar,other,acinar,1.77379485456449e-07,1.48998767783417e-05,1.1.2,Fos-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA0462.1,BATF::JUN,2.22914568557612,-0.0534631114927244,7.13061499053117e-09,acinar.vs.other,acinar,other,acinar,7.50659287185008e-08,4.12862607951755e-06,1.1.1,Jun-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA0462.1,BATF::JUN,2.22914568557612,-0.0534631114927244,7.13061499053117e-09,acinar.vs.other,acinar,other,acinar,7.50659287185008e-08,4.12862607951755e-06,1.1.4,B-ATF-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA0136.2,ELF5,2.20065337248758,-0.00178834891458741,8.72584826501673e-10,acinar.vs.other,acinar,other,acinar,3.15766634090293e-08,5.05226614544468e-07,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
MA0028.2,ELK1,2.19664070827763,-0.115640630691864,1.23960578427592e-25,endothelial.vs.other,endothelial,other,endothelial,3.5886587454788e-24,7.17731749095759e-23,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
MA1138.1,FOSL2::JUNB,2.18908230778178,-0.148709893129064,2.21983742033302e-34,delta.vs.other,delta,other,delta,1.42809540708091e-33,1.28528586637282e-31,1.1.1,Jun-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA1138.1,FOSL2::JUNB,2.18908230778178,-0.148709893129064,2.21983742033302e-34,delta.vs.other,delta,other,delta,1.42809540708091e-33,1.28528586637282e-31,1.1.2,Fos-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA0598.2,EHF,2.15750928145747,-0.0402115957569074,8.29683824602729e-20,endothelial.vs.other,endothelial,other,endothelial,8.00644890741634e-19,4.8038693444498e-17,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
MA1142.1,FOSL1::JUND,2.13397658698481,-0.155499072889832,5.7959811296624e-34,delta.vs.other,delta,other,delta,3.64768812399405e-33,3.35587307407453e-31,1.1.1,Jun-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA1142.1,FOSL1::JUND,2.13397658698481,-0.155499072889832,5.7959811296624e-34,delta.vs.other,delta,other,delta,3.64768812399405e-33,3.35587307407453e-31,1.1.2,Fos-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MA0640.1,ELF3,2.10064338564101,-0.0372476052650935,2.78162967725098e-21,endothelial.vs.other,endothelial,other,endothelial,4.60161023750948e-20,1.61056358312832e-18,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
MA0107.1,RELA,2.08390971384906,-0.000140240707664402,3.41261231456046e-13,ductal.vs.other,ductal,other,ductal,5.9875834246379e-12,1.97590253013051e-10,6.1.1,NFkappaB-related,6.1,Rel homology region (RHR) factors,6,Immunoglobulin fold
MA0076.2,ELK4,2.05991175982815,-0.0855503209069405,9.29162798343935e-27,stellate.vs.other,stellate,other,stellate,8.15129182183543e-26,5.37985260241139e-24,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
MA0640.1,ELF3,2.04868120129609,-0.0316360378842271,6.76065537499569e-15,ductal.vs.other,ductal,other,ductal,3.01109189394039e-13,3.9144194621225e-12,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
MA0153.2,HNF1B,2.03118275129231,0.00110729044752676,1.29459175500488e-12,ductal.vs.other,ductal,other,ductal,1.74318285150658e-11,7.49568626147828e-10,3.1.10,POU,3.1,Homeo domain factors,3,Helix-turn-helix domains
