motif,jaspar.id,x,y,test,mean_x,mean_y,enrichedIn,pval,FDR,padj,family.id,family.name,class.id,class.name,superclass.id,superclass.name
SOX4,MA0867.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.22503857452546,-0.0959026153961027,alpha_1,8.43315908041839e-23,1.8219399655083e-22,4.88279910756225e-20,4.1.1,SOX-related,4.1,High-mobility group (HMG) domain factors,4,Other all-alpha-helical DNA-binding domains
POU5F1,MA1115.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.397934787993112,0.0481547894003051,alpha_1,3.74183034154872e-22,8.0241472879878e-22,2.16651976775671e-19,3.1.10,POU,3.1,Homeo domain factors,3,Helix-turn-helix domains
HNF1B,MA0153.2,alpha_1,alpha_2,alpha_1.vs.alpha_2,1.02963902476646,0.60593043499729,alpha_1,1.25892414948599e-21,2.68973093192763e-21,7.28917082552386e-19,3.1.10,POU,3.1,Homeo domain factors,3,Helix-turn-helix domains
Pparg::Rxra,MA0065.2,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.34755452634338,-0.00619110757928198,alpha_1,4.53605587139059e-21,9.62042618877344e-21,2.62637634953515e-18,2.1.2,Thyroid hormone receptor-related factors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
Pparg::Rxra,MA0065.2,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.34755452634338,-0.00619110757928198,alpha_1,4.53605587139059e-21,9.62042618877344e-21,2.62637634953515e-18,2.1.3,RXR-related receptors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
Pou5f1::Sox2,MA0142.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.191370892012129,-0.123953862653071,alpha_1,1.02288734598503e-20,2.16150282235524e-20,5.92251773325334e-18,4.1.1,SOX-related,4.1,High-mobility group (HMG) domain factors,4,Other all-alpha-helical DNA-binding domains
Pou5f1::Sox2,MA0142.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.191370892012129,-0.123953862653071,alpha_1,1.02288734598503e-20,2.16150282235524e-20,5.92251773325334e-18,3.1.10,POU,3.1,Homeo domain factors,3,Helix-turn-helix domains
HIC2,MA0738.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.148023680158388,-0.178641243632401,alpha_1,1.48263017900236e-20,3.11030026682018e-20,8.58442873642368e-18,2.3.4,Factors with multiple dispersed zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
MTF1,MA0863.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.097924033646108,-0.223531043102922,alpha_1,2.78934292179036e-20,5.80945881912453e-20,1.61502955171662e-17,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
ZBTB7A,MA0750.2,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.194868378817395,-0.179343122198336,alpha_1,2.94535410586397e-20,6.11240153152415e-20,1.70536002729524e-17,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
CEBPB,MA0466.2,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.0987931638604765,-0.248303002390463,alpha_1,3.33797072916372e-20,6.90244661494926e-20,1.93268505218579e-17,1.1.8,CEBP-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
Hic1,MA0739.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,-0.1332761226439,-0.451913984209271,alpha_1,2.85561561048026e-19,5.78112391072752e-19,1.65340143846807e-16,2.3.4,Factors with multiple dispersed zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
FIGLA,MA0820.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.132942641815021,-0.188149035351706,alpha_1,4.04862746202618e-19,8.16778850353016e-19,2.34415530051316e-16,1.2.3,Tal-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
TFAP2B(var.3),MA0813.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.0230290961544236,-0.250511740855896,alpha_1,6.03681754076739e-19,1.20528184693252e-18,3.49531735610432e-16,1.3.1,AP2,1.3,Basic helix-span-helix factors (bHSH),1,Basic domains
Crx,MA0467.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.0518563662469854,-0.244782719805543,alpha_1,8.54437035300944e-19,1.70006544137198e-18,4.94719043439247e-16,3.1.3,Paired-related HD,3.1,Homeo domain factors,3,Helix-turn-helix domains
FOXF2,MA0030.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.104876237959716,-0.238826673417289,alpha_1,5.73018961905261e-18,1.11334892262801e-17,3.31777978943146e-15,3.3.1,FOX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
Stat6,MA0520.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.0135650465292383,-0.287654004101046,alpha_1,6.06878643515616e-18,1.17519309229278e-17,3.51382734595542e-15,6.2.1,STAT,6.2,STAT domain factors,6,Immunoglobulin fold
FOXI1,MA0042.2,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.137687898664692,-0.264313083149217,alpha_1,1.0455992319621e-17,1.98492444362642e-17,6.05401955306058e-15,3.3.1,FOX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
FOXL1,MA0033.2,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.137687898664692,-0.264313083149217,alpha_1,1.0455992319621e-17,1.98492444362642e-17,6.05401955306058e-15,3.3.1,FOX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
FOXD2,MA0847.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.137687898664692,-0.264313083149217,alpha_1,1.0455992319621e-17,1.98492444362642e-17,6.05401955306058e-15,3.3.1,FOX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
FOXO4,MA0848.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.137687898664692,-0.264313083149217,alpha_1,1.0455992319621e-17,1.98492444362642e-17,6.05401955306058e-15,3.3.1,FOX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
FOXO6,MA0849.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.137687898664692,-0.264313083149217,alpha_1,1.0455992319621e-17,1.98492444362642e-17,6.05401955306058e-15,3.3.1,FOX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
FOXP3,MA0850.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.137687898664692,-0.264313083149217,alpha_1,1.0455992319621e-17,1.98492444362642e-17,6.05401955306058e-15,3.3.1,FOX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
TFAP2A(var.3),MA0872.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.0229281860617613,-0.226750431862236,alpha_1,1.68180953277129e-16,3.17188182239276e-16,9.73767719474577e-14,1.3.1,AP2,1.3,Basic helix-span-helix factors (bHSH),1,Basic domains
NFIA,MA0670.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,-0.225469770086502,-0.516501403033701,alpha_1,2.31115163165001e-16,4.3166348216947e-16,1.33815679472536e-13,7.1.2,NF-1,7.1,SMAD/NF-1 DNA-binding domain factors,7,beta-Hairpin exposed by an alpha/beta-scaffold
FOXP2,MA0593.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,-0.0112059236450213,-0.36608836565292,alpha_1,3.07397559653418e-16,5.72293205914241e-16,1.77983187039329e-13,3.3.1,FOX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
FOXP1,MA0481.2,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.129183171528724,-0.245605530390398,alpha_1,8.30018309829366e-16,1.51602713372619e-15,4.80580601391203e-13,3.3.1,FOX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
FOXK1,MA0852.2,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.133805248079446,-0.234431951451028,alpha_1,8.33189301493625e-16,1.51703335083273e-15,4.82416605564809e-13,3.3.1,FOX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
EBF1,MA0154.3,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.00299248092183432,-0.270787909817324,alpha_1,1.68340472415858e-15,3.02699172449633e-15,9.74691335287818e-13,6.1.5,EBF-related,6.1,Rel homology region (RHR) factors,6,Immunoglobulin fold
ELF4,MA0641.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.27262284257749,-0.0820340499150926,alpha_1,5.28643322207226e-15,9.47629980055678e-15,3.06084483557984e-12,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
TFAP2C(var.3),MA0815.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.0473680342319664,-0.195772997303331,alpha_1,5.64811954191633e-15,1.00933988110171e-14,3.27026121476955e-12,1.3.1,AP2,1.3,Basic helix-span-helix factors (bHSH),1,Basic domains
ELF1,MA0473.2,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.261680234569808,-0.0860413441461586,alpha_1,1.01221552334259e-14,1.79227152298275e-14,5.8607278801536e-12,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
NFIC::TLX1,MA0119.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,-0.0344911517763257,-0.341518188002683,alpha_1,1.01110097483884e-14,1.79227152298275e-14,5.8542746443169e-12,7.1.2,NF-1,7.1,SMAD/NF-1 DNA-binding domain factors,7,beta-Hairpin exposed by an alpha/beta-scaffold
NFIC::TLX1,MA0119.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,-0.0344911517763257,-0.341518188002683,alpha_1,1.01110097483884e-14,1.79227152298275e-14,5.8542746443169e-12,3.1.2,NK,3.1,Homeo domain factors,3,Helix-turn-helix domains
IRF7,MA0772.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.216417120364671,-0.0566385881903218,alpha_1,1.7498145514498e-14,3.07946086714114e-14,1.01314262528944e-11,3.5.3,IRF,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
Sox11,MA0869.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.186403518499832,-0.0500546888980387,alpha_1,4.52940659291939e-13,7.80513814672717e-13,2.62252641730033e-10,4.1.1,SOX-related,4.1,High-mobility group (HMG) domain factors,4,Other all-alpha-helical DNA-binding domains
Foxo1,MA0480.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.0104891983348682,-0.267133868284713,alpha_1,5.37972662337167e-13,9.1613579850947e-13,3.1148617149322e-10,3.3.1,FOX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
SIX2,MA1119.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,-0.110200575495475,-0.361026867889014,alpha_1,6.92515628896837e-13,1.17241681032535e-12,4.00966549131268e-10,3.1.6,HD-SINE,3.1,Homeo domain factors,3,Helix-turn-helix domains
NR2C2,MA0504.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.246435946725694,-0.00348402207169944,alpha_1,8.1985675574658e-13,1.38395644774714e-12,4.7469706157727e-10,2.1.3,RXR-related receptors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
ISL2,MA0914.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,-0.0705577307336275,-0.328936481182449,alpha_1,9.6547229465783e-13,1.6250245889735e-12,5.59008458606883e-10,3.1.5,HD-LIM,3.1,Homeo domain factors,3,Helix-turn-helix domains
CEBPD,MA0836.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.0965360860347762,-0.17447055251076,alpha_1,1.41405362130569e-12,2.37315086010434e-12,8.18737046735997e-10,1.1.8,CEBP-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
Znf423,MA0116.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.0359606704678283,-0.209085456780007,alpha_1,2.34597233613161e-12,3.92577451624337e-12,1.35831798262021e-09,2.3.4,Factors with multiple dispersed zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
BCL6B,MA0731.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.0919692382194474,-0.144869973443322,alpha_1,2.84537228251869e-12,4.73411078039748e-12,1.64747055157832e-09,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
CTCFL,MA1102.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.201887760052553,-0.000442172125158135,alpha_1,4.68203234910422e-11,7.44751848937182e-11,2.71089673013134e-08,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
CEBPA,MA0102.3,alpha_1,alpha_2,alpha_1.vs.alpha_2,-0.000272892107206039,-0.249229146758493,alpha_1,7.15628953201032e-11,1.13210154071967e-10,4.14349163903398e-08,1.1.8,CEBP-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
MYB,MA0100.3,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.105041574949257,-0.113219571468806,alpha_1,1.39494044035241e-10,2.18880898364241e-10,8.07670514964048e-08,3.5.1,Myb-SANT,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
GRHL2,MA1105.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.092049525316466,-0.128857435770481,alpha_1,1.67353866125605e-10,2.61180292417049e-10,9.68978884867252e-08,6.7.1,Grainyhead-related,6.7,Grainyhead,6,Immunoglobulin fold
HMBOX1,MA0895.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.0419300008578623,-0.17983357451878,alpha_1,1.72165858250598e-10,2.67967827761011e-10,9.96840319270961e-08,3.1.10,POU,3.1,Homeo domain factors,3,Helix-turn-helix domains
ELK4,MA0076.2,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.0854011069037506,-0.173630756565381,alpha_1,9.08344943466848e-10,1.40248459271281e-09,5.25931722267305e-07,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
ZBTB7C,MA0695.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.190757510843613,-0.0103174671620472,alpha_1,1.24620546727726e-09,1.90887027924215e-09,7.21552965553533e-07,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
GRHL1,MA0647.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.0449313630625354,-0.164073000426062,alpha_1,1.90319584139092e-09,2.89225824715313e-09,1.10195039216534e-06,6.7.1,Grainyhead-related,6.7,Grainyhead,6,Immunoglobulin fold
ETV6,MA0645.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.179509226379165,-0.066879153161865,alpha_1,1.97202621499568e-09,2.98901355623691e-09,1.1418031784825e-06,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
PRDM1,MA0508.2,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.143540154645998,-0.0648096414052422,alpha_1,2.33655095017179e-09,3.5322793737584e-09,1.35286300014947e-06,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
HNF1A,MA0046.2,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.935415961493587,0.679882617830161,alpha_1,2.44444459829683e-09,3.68576412086944e-09,1.41533342241386e-06,3.1.10,POU,3.1,Homeo domain factors,3,Helix-turn-helix domains
SCRT2,MA0744.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.27462255585928,0.0630924543873394,alpha_1,5.06668471057857e-09,7.60002706586786e-09,2.93361044742499e-06,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
SPI1,MA0080.4,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.0817087355761433,-0.133603062897597,alpha_1,6.94970557707368e-09,1.03976215222885e-08,4.02387952912566e-06,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
FOXK2,MA1103.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.122156868006339,-0.138713423880204,alpha_1,7.01252244541938e-09,1.04645631337573e-08,4.06025049589782e-06,3.3.1,FOX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
Hand1::Tcf3,MA0092.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.00359064571065246,-0.186536061204268,alpha_1,1.23559227668996e-08,1.82502022500889e-08,7.15407928203484e-06,1.2.3,Tal-related,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
Hand1::Tcf3,MA0092.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.00359064571065246,-0.186536061204268,alpha_1,1.23559227668996e-08,1.82502022500889e-08,7.15407928203484e-06,1.2.1,E2A,1.2,Basic helix-loop-helix factors (bHLH),1,Basic domains
NFIX,MA0671.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,-0.218730596827492,-0.411536521907813,alpha_1,2.92991560039299e-08,4.27310108974192e-08,1.69642113262754e-05,7.1.2,NF-1,7.1,SMAD/NF-1 DNA-binding domain factors,7,beta-Hairpin exposed by an alpha/beta-scaffold
TCF7L1,MA1421.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.157783861649156,-0.0309423175940652,alpha_1,4.60771564067028e-08,6.66966838987023e-08,2.66786735594809e-05,4.1.3,TCF7-related,4.1,High-mobility group (HMG) domain factors,4,Other all-alpha-helical DNA-binding domains
Smad4,MA1153.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,-0.221172771067367,-0.407371857717033,alpha_1,5.55900147571908e-08,8.02658816568915e-08,3.21866185444135e-05,7.1.1,SMAD,7.1,SMAD/NF-1 DNA-binding domain factors,7,beta-Hairpin exposed by an alpha/beta-scaffold
ETV2,MA0762.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.1650092525128,-0.0458321709497953,alpha_1,1.56844258473765e-07,2.25341999147171e-07,9.08128256563097e-05,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
CEBPG,MA0838.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.0584625614787962,-0.137185036209985,alpha_1,2.28500209402992e-07,3.26670669739092e-07,0.000132301621244332,1.1.8,CEBP-related,1.1,Basic leucine zipper factors (bZIP),1,Basic domains
Ar,MA0007.3,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.000627190983276827,-0.173949546676496,alpha_1,3.18240386314004e-07,4.49417521160508e-07,0.000184261183675808,2.1.1,Steroid hormone receptors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
ZIC1,MA0696.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,-0.147885197763208,-0.3048877078282,alpha_1,3.29337648270449e-07,4.63957416906545e-07,0.00019068649834859,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
ONECUT2,MA0756.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.071369260411047,-0.091043086219866,alpha_1,1.95123937356649e-06,2.7157874934976e-06,0.001129767597295,3.1.9,HD-CUT,3.1,Homeo domain factors,3,Helix-turn-helix domains
RUNX2,MA0511.2,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.099839754291431,-0.0617057296399179,alpha_1,2.16155016949661e-06,2.99410896683861e-06,0.00125153754813854,6.4.1,Runt-related,6.4,Runt domain factors,6,Immunoglobulin fold
ZSCAN4,MA1155.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.247449171445386,0.095855911122665,alpha_1,6.45110061974199e-06,8.87217876206796e-06,0.00373518725883061,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
POU2F2,MA0507.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.42196678992431,0.26739207415806,alpha_1,7.12631652346857e-06,9.77757646229456e-06,0.0041261372670883,3.1.10,POU,3.1,Homeo domain factors,3,Helix-turn-helix domains
Foxj3,MA0851.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.164765862077807,-0.0163736344214704,alpha_1,8.99091723163921e-06,1.23067164943714e-05,0.0052057410771191,3.3.1,FOX,3.3,Fork head / winged helix factors,3,Helix-turn-helix domains
HLTF,MA0109.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.366612449460138,0.220522157928144,alpha_1,1.07247697822081e-05,1.46109216562318e-05,0.00620964170389851,"","",,"",,""
IRF5,MA1420.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.172455407393739,0.018628930304032,alpha_1,1.28117925142021e-05,1.74132109524015e-05,0.00741802786572302,3.5.3,IRF,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
TFAP2C(var.2),MA0814.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.0521511855325725,-0.0740213894687698,alpha_1,6.49490172104307e-05,8.66485736517036e-05,0.0376054809648394,1.3.1,AP2,1.3,Basic helix-span-helix factors (bHSH),1,Basic domains
Sox3,MA0514.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,-0.141190185018796,-0.265492051817715,alpha_1,9.5960087830086e-05,0.000126562393744009,0.0555608908536198,4.1.1,SOX-related,4.1,High-mobility group (HMG) domain factors,4,Other all-alpha-helical DNA-binding domains
LEF1,MA0768.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.147382565827816,0.0207496039787244,alpha_1,9.83461704683402e-05,0.000129414619775384,0.056942432701169,4.1.3,TCF7-related,4.1,High-mobility group (HMG) domain factors,4,Other all-alpha-helical DNA-binding domains
IRF1,MA0050.2,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.123112498103732,-0.0150119174795141,alpha_1,0.000117931250029439,0.000154484601282907,0.0682821937670449,3.5.3,IRF,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
Gfi1b,MA0483.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.0463153425274144,-0.0727356123932459,alpha_1,0.000235198249533125,0.000306021992089168,0.13617978647968,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
ZBTB7B,MA0694.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.137841737253707,0.0174318599157122,alpha_1,0.000252590916602784,0.000327915113706305,0.146250140713012,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
Rhox11,MA0629.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.0547134023335111,-0.0581164499001209,alpha_1,0.00051658378879601,0.00066026934594457,0.29910201371289,3.1.3,Paired-related HD,3.1,Homeo domain factors,3,Helix-turn-helix domains
SPDEF,MA0686.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.0764173980872678,-0.0407283913146174,alpha_1,0.000738469232752539,0.00093972238629389,0.42757368576372,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
INSM1,MA0155.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,-0.0364253686066038,-0.139910331660752,alpha_1,0.000770820840454073,0.000976597957599361,0.446305266622908,2.3.4,Factors with multiple dispersed zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
Tcf7,MA0769.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.194641091556464,0.0873666207664066,alpha_1,0.000818775397836599,0.00103508942215588,0.474070955347391,4.1.3,TCF7-related,4.1,High-mobility group (HMG) domain factors,4,Other all-alpha-helical DNA-binding domains
GCM1,MA0646.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.0792370792030105,-0.031062468622976,alpha_1,0.000874061529353944,0.00110257434748569,0.506081625495933,7.2.1,GCM,7.2,GCM domain factors,7,beta-Hairpin exposed by an alpha/beta-scaffold
SPIC,MA0687.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.0999443423480707,-0.0154075994144745,alpha_1,0.00090057122861543,0.00113354508993116,0.521430741368334,3.5.2,Ets-related,3.5,Tryptophan cluster factors,3,Helix-turn-helix domains
ZIC4,MA0751.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,-0.17263068277895,-0.27105255565255,alpha_1,0.00129057396557681,0.00160697274423435,0.747242326068971,2.3.3,More than 3 adjacent zinc fingers,2.3,C2H2 zinc finger factors,2,Zinc-coordinating DNA-binding domains
RARA(var.2),MA0730.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,-0.202215689831505,-0.301161844361917,alpha_1,0.00262089209366104,0.00322186098137949,1,2.1.2,Thyroid hormone receptor-related factors,2.1,Nuclear receptors with C4 zinc fingers,2,Zinc-coordinating DNA-binding domains
SMAD2::SMAD3::SMAD4,MA0513.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,-0.178438694346013,-0.274576506991294,alpha_1,0.00263803976668807,0.00323606996803473,1,7.1.1,SMAD,7.1,SMAD/NF-1 DNA-binding domain factors,7,beta-Hairpin exposed by an alpha/beta-scaffold
TCF7L2,MA0523.1,alpha_1,alpha_2,alpha_1.vs.alpha_2,0.0295305053392425,-0.0628591796628014,alpha_1,0.00323504639627201,0.00395167059797784,1,4.1.3,TCF7-related,4.1,High-mobility group (HMG) domain factors,4,Other all-alpha-helical DNA-binding domains
